placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,wednesday,thursday,friday,saturday,sunday,monday,tuesday,currentStatus,imgUrl,isClaimed,query,timestamp,info
https://www.google.com/maps/place/Chevrolet+Dealership+Jorlan+Belvedere/data=!4m5!3m4!1s0xa697f995fc6f6f:0x4b4ce83f2dad1d7e!8m2!3d-19.9652038!4d-43.9587869,Chevrolet Dealership Jorlan Belvedere,4.1,1441,Chevrolet dealer,·  In-store shopping  ·  In-store pickup,"Av. Barão Homem de Melo, 3520 - Estoril, Belo Horizonte - MG, 30494-270, Brazil","22MR+WF Estoril, Belo Horizonte - State of Minas Gerais, Brazil",jorlan.com,+55 31 3972-4123,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:35.925Z,
https://www.google.com/maps/place/Minas+France+Savassi/data=!4m5!3m4!1s0xa699c471c8345b:0xcb4173d299a9d49b!8m2!3d-19.9369588!4d-43.930899,Minas France Savassi,4.0,947,Car dealer,·  In-store shopping  ·  In-store pickup,"Rua Professor Moraes, 455 - Funcionários, Belo Horizonte - MG, 30150-370, Brazil","3379+6J Funcionários, Belo Horizonte - State of Minas Gerais, Brazil",minasfrance.com.br,+55 31 3972-3240,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:39.021Z,
https://www.google.com/maps/place/Carville+BH/data=!4m5!3m4!1s0xa696b8a801d10f:0x8f5a34f6b842b6ae!8m2!3d-19.921142!4d-43.937086,Carville BH,4.8,4,Car dealer,,"ao lado do Parque Municipal ( estacionamento gratuito - Av. Afonso Pena, nº 941 - Centro, Belo Horizonte - MG, 30130-002, Brazil","33H7+G5 Centro, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3213-0772,8:30AM–6PM,8:30AM–6PM,8:30AM–6PM,8:30AM–1PM,Closed,8:30AM–6PM,8:30AM–6PM,Temporarily closed,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:42.041Z,
https://www.google.com/maps/place/Completa+Ve%C3%ADculos/data=!4m5!3m4!1s0xa6953c41596bc7:0x5ace49bbb29016ea!8m2!3d-19.9169502!4d-44.0803329,Completa Veículos,4.1,84,Car dealer,·  In-store shopping  ·  In-store pickup,"Praça Tiradentes, 19 - Centro, Contagem - MG, 49040-600, Brazil","3WM9+6V Centro, Contagem - State of Minas Gerais, Brazil",completaveiculos.com.br,+55 31 3391-2424,8AM–6PM,8AM–6PM,8AM–6PM,8AM–12PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:44.628Z,
https://www.google.com/maps/place/Forlan+Ford+-+Belo+Horizonte/data=!4m5!3m4!1s0xa6908587de4225:0xa8be11cfd586ece4!8m2!3d-19.8748916!4d-43.9530694,Forlan Ford - Belo Horizonte,4.0,1552,Ford dealer,·  In-store shopping  ·  In-store pickup,"Av. Pres. Antônio Carlos, 3860 - Pampulha, Belo Horizonte - MG, 31270-000, Brazil","42GW+2Q Pampulha, Belo Horizonte - State of Minas Gerais, Brazil",ford.com.br,+55 31 3972-2724,8AM–5PM,8AM–5PM,8AM–5PM,8AM–2PM,Closed,8AM–5PM,8AM–5PM,Open now  8AM–5PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:47.792Z,
https://www.google.com/maps/place/JORLAN+(BH)+Chevrolet/data=!4m5!3m4!1s0xa697ebe4f59caf:0x762d68abad4d9382!8m2!3d-19.9650976!4d-43.9587247,JORLAN (BH) Chevrolet,,,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Barão Homem de Melo, 352 - Nova Granada, Belo Horizonte - MG, 30350-610, Brazil","22MR+XG Nova Granada, Belo Horizonte - State of Minas Gerais, Brazil",chevrolet.com.br,+55 31 2122-3000,,,,,,,,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:50.910Z,
https://www.google.com/maps/place/Carbel+VW+Savassi/data=!4m5!3m4!1s0xa699aaf7c01e1d:0x2e08cdf16e2015a8!8m2!3d-19.9447508!4d-43.9347028,Carbel VW Savassi,4.1,1477,Volkswagen dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Av. Nossa Sra. do Carmo, 500 - Carmo, Belo Horizonte - MG, 30310-000, Brazil","3348+34 Carmo, Belo Horizonte - State of Minas Gerais, Brazil",carbel.com.br,+55 31 3280-9500,8AM–7PM,8AM–7PM,8AM–7PM,9AM–2PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:53.552Z,
https://www.google.com/maps/place/Suzuki+Via+Natsu/data=!4m5!3m4!1s0xa6977f4aba1979:0x13f32206c3886dd1!8m2!3d-19.9437353!4d-43.9338244,Suzuki Via Natsu,4.1,240,Suzuki dealer,·  In-store shopping  ·  In-store pickup,"Av. Nossa Sra. do Carmo, 451 - Sion, Belo Horizonte - MG, 30310-000, Brazil","3348+GF Sion, Belo Horizonte - State of Minas Gerais, Brazil",suzukiveiculos.com.br,+55 31 2101-3100,8AM–7PM,8AM–7PM,8AM–7PM,9AM–4PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:51:58.588Z,
https://www.google.com/maps/place/Prime+Ve%C3%ADculos/data=!4m5!3m4!1s0xa697f0f592113b:0xa3440e705aad6934!8m2!3d-19.9712058!4d-43.9508275,Prime Veículos,4.4,202,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Raja Gabáglia, 4871 - Santa Lúcia, Belo Horizonte - MG, 30360-670, Brazil","22HX+GM Santa Lúcia, Belo Horizonte - State of Minas Gerais, Brazil",primeveiculosbh.com.br,+55 31 3327-3366,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:01.619Z,
https://www.google.com/maps/place/Hyundai+HMB+CAOA+Belo+Horizonte/data=!4m5!3m4!1s0xa69a6950b3c9dd:0xbc2541a4f7c5e422!8m2!3d-19.8895006!4d-43.9285807,Hyundai HMB CAOA Belo Horizonte,3.8,864,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Cristiano Machado, 2020 - Cidade Nova, Belo Horizonte - MG, 31170-800, Brazil","436C+5H Cidade Nova, Belo Horizonte - State of Minas Gerais, Brazil",hmbcaoa.com.br,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipOjvUlENzb-Om7HKE4WPntQ92zec5IbosYAm80g=w426-h240-k-no,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:04.390Z,
https://www.google.com/maps/place/Volkswagen+Recreio/data=!4m5!3m4!1s0xa697ea2a7be841:0xf620ec356de86256!8m2!3d-19.9648878!4d-43.9605396,Volkswagen Recreio,5.0,2,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Barão Homem de Melo, 3525 - Nova Granada, Belo Horizonte - MG, Brazil","22PQ+2Q Nova Granada, Belo Horizonte - State of Minas Gerais, Brazil",,,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:06.684Z,
https://www.google.com/maps/place/Grande+Minas+Contagem/data=!4m5!3m4!1s0xa695f6b3639267:0x58f8b4f3b5f323a0!8m2!3d-19.9510498!4d-44.0331535,Grande Minas Contagem,4.0,661,Chevrolet dealer,·  In-store shopping  ·  In-store pickup,"Av. General David Sarnoff, 440 - Cidade Industrial, Contagem - MG, 32210-110, Brazil","2XX8+HP Cidade Industrial, Contagem - State of Minas Gerais, Brazil",grandeminas.com.br,+55 31 2116-1247,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:10.109Z,
https://www.google.com/maps/place/Seu+Carro/data=!4m5!3m4!1s0xa696626d2bfd3f:0xbf7da1ed326ac106!8m2!3d-19.9278037!4d-44.0068389,Seu Carro,,,Car dealer,·  In-store shopping,"BR-040 64500 - Km 64 - Cascatinha, Petrópolis - RJ, Brazil","3XCV+V7 Noroeste, Belo Horizonte - State of Minas Gerais, Brazil",seucarro.net,+55 24 2221-8666,,,,,,,,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:13.218Z,
https://www.google.com/maps/place/Recreio+Bh+Ve%C3%ADculos/data=!4m5!3m4!1s0xa697f8dde1c671:0xae3667fdd50b3d82!8m2!3d-19.9777769!4d-43.9457614,Recreio Bh Veículos,5.0,4,Car dealer,·  In-store shopping  ·  In-store pickup,"R. Des. Jorge Fontana, 1001 - Belvedere, Belo Horizonte - MG, 31270-700, Brazil","23C3+VM Belvedere, Belo Horizonte - State of Minas Gerais, Brazil",,,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:15.839Z,
https://www.google.com/maps/place/Carlinhos+Autom%C3%B3veis/data=!4m5!3m4!1s0xa6d11718bbcf4d:0x2e98f45dd41e019e!8m2!3d-20.0706941!4d-44.3007768,Carlinhos Automóveis,2.9,18,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Berenice Magalhães Pinto, 150 - Centro, Igarapé - MG, 32900-000, Brazil","WMHX+PM Centro, Igarapé - State of Minas Gerais, Brazil",,+55 31 3534-1010,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:18.455Z,
https://www.google.com/maps/place/KIA+-+Brisa/data=!4m5!3m4!1s0xa6979eb0655e53:0xe110680ca42e2cac!8m2!3d-19.96148!4d-43.9644981,KIA - Brisa,4.3,285,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Barão Homem de Melo, 3030 - Estoril, Belo Horizonte - MG, 30494-080, Brazil","22QP+C6 Estoril, Belo Horizonte - State of Minas Gerais, Brazil",kiabrisa.com.br,+55 31 2519-4001,8AM–6PM,8AM–6PM,8AM–6PM,9AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:21.121Z,
https://www.google.com/maps/place/Bamaq+Mercedes-Benz/data=!4m5!3m4!1s0xa697935b87610b:0x4382edef0017bafd!8m2!3d-19.9633271!4d-43.9565857,Bamaq Mercedes-Benz,4.6,171,Mercedes-Benz dealer,·  In-store shopping  ·  In-store pickup,"Av. Raja Gabáglia, 3320 - Cidade Jardim, Belo Horizonte - MG, 30494-310, Brazil","22PV+M9 Cidade Jardim, Belo Horizonte - State of Minas Gerais, Brazil",bamaqmercedesbenz.com.br,+55 31 3298-3888,8AM–7PM,8AM–7PM,8AM–7PM,9AM–1PM,Closed,8AM–6PM,Closed,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:24.251Z,Identifies as women-led
https://www.google.com/maps/place/ESTRADA+REAL+VEICULOS/data=!4m5!3m4!1s0xa6bdfecc3f505d:0xa9836cedbe115382!8m2!3d-19.9651858!4d-44.0153566,ESTRADA REAL VEICULOS,4.0,179,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Tito Fulgêncio, 945 - Jardim Industrial, Contagem - MG, 32215-000, Brazil","2XMM+WV Jardim Industrial, Contagem - State of Minas Gerais, Brazil",estradarealveiculos.com.br,+55 31 2564-9500,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:26.917Z,
https://www.google.com/maps/place/Fiat+dealership+Automax/data=!4m5!3m4!1s0xa696fb9f09c2b9:0xbc61d5740c64678b!8m2!3d-19.955933!4d-43.9585365,Fiat dealership Automax,4.2,1639,Fiat dealer,·  In-store shopping  ·  In-store pickup,"Av. Raja Gabáglia, 2222 - Estoril, Belo Horizonte - MG, 30494-170, Brazil","22VR+JH Estoril, Belo Horizonte - State of Minas Gerais, Brazil",automaxfiat.com.br,+55 31 3299-0000,8AM–7PM,8AM–7PM,8AM–7PM,9AM–2PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://lh5.googleusercontent.com/p/AF1QipNyh2mxbDv2q59p6Lr4x00gwUs3wqcW1esYenJr=w408-h272-k-no,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:29.517Z,
https://www.google.com/maps/place/Roma+Autom%C3%B3veis+e+Servi%C3%A7os/data=!4m5!3m4!1s0xa69a10beb1beff:0xea83c1663fc51b5b!8m2!3d-19.9027998!4d-43.9303215,Roma Automóveis e Serviços,5.0,3,Car dealer,·  In-store shopping  ·  In-store pickup,"Av. Cristiano Machado, 1995 - Vila Suzana, Belo Horizonte - MG, 31170-800, Brazil","33W9+VV Vila Suzana, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3508-6327,8AM–6:30PM,8AM–6:30PM,8AM–6:30PM,9AM–1PM,Closed,8AM–6:30PM,8AM–6:30PM,Open now  8AM–6:30PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:32.894Z,
https://www.google.com/maps/place/Jupiter+Ford/data=!4m5!3m4!1s0xa699c1678a1a65:0x3d3b9369a788243a!8m2!3d-19.936052!4d-43.9288543,Jupiter Ford,,,Car dealer,·  In-store shopping  ·  In-store pickup,"R. Santa Rita Durão, 339 - Funcionários, Belo Horizonte - MG, 30140-110, Brazil","337C+HF Funcionários, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3324-3061,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,false,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:36.180Z,
https://www.google.com/maps/place/Roma+Citro%C3%ABn+Gutierrez/data=!4m5!3m4!1s0xa6976dbaf16d75:0xfc70b38a9e89a154!8m2!3d-19.9306731!4d-43.9597877,Roma Citroën Gutierrez,4.0,344,Citroen dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Av. Francisco Sá, 980 - Gutierrez, Belo Horizonte - MG, 30441-021, Brazil","329R+P3 Gutierrez, Belo Horizonte - State of Minas Gerais, Brazil",romacitroen.com.br,+55 31 3508-3200,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:38.799Z,
https://www.google.com/maps/place/Suzuki+Via+Natsu-MG/data=!4m5!3m4!1s0xa69a6ba4f4d74d:0xa46b5df45fb6d046!8m2!3d-19.8922592!4d-43.9276352,Suzuki Via Natsu-MG,4.3,70,Suzuki dealer,·  In-store shopping  ·  In-store pickup,"Av. Cristiano Machado, 1750 - Cidade Nova, Belo Horizonte - MG, 31170-024, Brazil","435C+3W Cidade Nova, Belo Horizonte - State of Minas Gerais, Brazil",suzukiveiculos.com.br,+55 31 2101-3116,8AM–7PM,8AM–7PM,8AM–7PM,9AM–4PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:41.386Z,
https://www.google.com/maps/place/Ford+Forlan+Bar%C3%A3o/data=!4m5!3m4!1s0xa697e981618fef:0x5f88c0914e5258fd!8m2!3d-19.9652743!4d-43.9591545,Ford Forlan Barão,3.9,912,Ford dealer,·  In-store shopping  ·  In-store pickup,"Av. Barão Homem de Melo, 3560 - Estoril, Belo Horizonte - MG, 30494-270, Brazil","22MR+V8 Estoril, Belo Horizonte - State of Minas Gerais, Brazil",,+55 31 3972-3234,8AM–5PM,8AM–5PM,8AM–5PM,8AM–2PM,Closed,8AM–5PM,8AM–5PM,Open now  8AM–5PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:44.465Z,
https://www.google.com/maps/place/Toyota+Rodobens+Expressa/data=!4m5!3m4!1s0xa696e277d01e53:0x7d6723f12b36ce35!8m2!3d-19.9223398!4d-43.9817207,Toyota Rodobens Expressa,4.2,1111,Toyota dealer,·  In-store shopping  ·  In-store pickup,"Av. Teresa Cristina, 3000 - Padre Eustáquio, Belo Horizonte - MG, 30720-230, Brazil","32H9+38 Padre Eustáquio, Belo Horizonte - State of Minas Gerais, Brazil",rodobenstoyota.com.br,+55 31 2103-4800,8AM–7PM,8AM–7PM,8AM–7PM,8AM–2PM,Closed,8AM–7PM,8AM–7PM,Open now  8AM–7PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:47.432Z,
https://www.google.com/maps/place/Concession%C3%A1ria+Reauto+Volkswagen/data=!4m5!3m4!1s0xa695e49044031b:0x9685e2efa2620ec0!8m2!3d-19.9547222!4d-44.0263889,Concessionária Reauto Volkswagen,4.1,1596,Volkswagen dealer,·  In-store shopping  ·  In-store pickup,"Av. Babita Camargos, 1243 - Cidade Industrial, Contagem - MG, 32210-180, Brazil","2XWF+4C Cidade Industrial, Contagem - State of Minas Gerais, Brazil",reauto.com.br,+55 31 3368-6000,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:50.053Z,
https://www.google.com/maps/place/Nagai+Nissan+Belo+Horizonte/data=!4m5!3m4!1s0xa690627a410361:0xcbd4b2ed3d5a9457!8m2!3d-19.867258!4d-43.95592,Nagai Nissan Belo Horizonte,4.3,906,Nissan dealer,·  In-store shopping  ·  In-store pickup,"Av. Pres. Antônio Carlos, 6.280 - Pampulha, Belo Horizonte - MG, 31270-122, Brazil","42MV+3J Pampulha, Belo Horizonte - State of Minas Gerais, Brazil",nissannagai.com.br,+55 31 3232-6000,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:53.304Z,
https://www.google.com/maps/place/New+Catalan+Volkswagen/data=!4m5!3m4!1s0xa690de7a8a0e09:0x1e33275837e59663!8m2!3d-19.8844623!4d-43.9785575,New Catalan Volkswagen,4.2,807,Volkswagen dealer,·  In-store shopping  ·  In-store pickup,"Rua Professor José Vieira de Mendonça, 777 - Engenho Nogueira, Belo Horizonte - MG, 31310-260, Brazil","428C+6H Engenho Nogueira, Belo Horizonte - State of Minas Gerais, Brazil",catalao.com.br,+55 31 2102-1010,8AM–6:30PM,8AM–6:30PM,8AM–6:30PM,8AM–4PM,Closed,8AM–6:30PM,8AM–6:30PM,Open now  8AM–6:30PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:52:58.490Z,
https://www.google.com/maps/place/Grande+Minas+Pampulha/data=!4m5!3m4!1s0xa690627fc1ff25:0x7cb0ab908e536e7e!8m2!3d-19.8677451!4d-43.9558878,Grande Minas Pampulha,3.9,1233,Chevrolet dealer,·  In-store shopping  ·  In-store pickup,"Av. Pres. Antônio Carlos, 6250 - 1 - Pampulha, Belo Horizonte - MG, 31270-122, Brazil","42JV+WJ Pampulha, Belo Horizonte - State of Minas Gerais, Brazil",grandeminas.com.br,+55 31 3507-6700,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:01.503Z,
https://www.google.com/maps/place/Roma+Fiat+Gutierrez/data=!4m5!3m4!1s0xa6976dafb63abf:0xb9af8b6d69e5abe!8m2!3d-19.930457!4d-43.9600717,Roma Fiat Gutierrez,4.1,760,Fiat dealer,·  In-store shopping  ·  In-store pickup  ·  Delivery,"Av. Francisco Sá, 950 - Gutierrez, Belo Horizonte - MG, 30441-021, Brazil","329Q+RX Gutierrez, Belo Horizonte - State of Minas Gerais, Brazil",minasgerais.romafiat.com.br,+55 31 3379-1000,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:04.134Z,LGBTQ+ friendly
https://www.google.com/maps/place/Fiat+Strada+Vehicles/data=!4m5!3m4!1s0xa690866e7c6bb3:0xb8e0bed61de9d34e!8m2!3d-19.8731319!4d-43.9522976,Fiat Strada Vehicles,4.2,2162,Fiat dealer,·  In-store shopping  ·  In-store pickup,"R. Maj. Delfino de Paula, 1090 - São Francisco, Belo Horizonte - MG, 31255-170, Brazil","42GX+P3 Sao Francisco, Belo Horizonte - State of Minas Gerais, Brazil",strada.com.br,+55 31 3490-7766,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:06.768Z,
https://www.google.com/maps/place/Peugeot+Pisa/data=!4m5!3m4!1s0xa69088d0a95551:0x80847edb061829b7!8m2!3d-19.8719791!4d-43.9552941,Peugeot Pisa,4.0,361,Peugeot dealer,·  In-store shopping  ·  In-store pickup,"Av. Mal. Esperidião Rosa, n° 43 - São Francisco, Belo Horizonte - MG, 31255-000, Brazil","42HV+6V Sao Francisco, Belo Horizonte - State of Minas Gerais, Brazil",pisapeugeot.com.br,+55 31 3401-0000,8AM–6PM,8AM–6PM,8AM–6PM,9AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:09.793Z,
https://www.google.com/maps/place/By+Moto+-+Concession%C3%A1ria+Moto+Honda+em+Santa+Luzia+-+Minas+Gerais/data=!4m5!3m4!1s0xa68590c04550b1:0xd0639ce4e357eca1!8m2!3d-19.785702!4d-43.925319,By Moto - Concessionária Moto Honda em Santa Luzia - Minas Gerais,4.2,471,Honda dealer,·  In-store shopping  ·  In-store pickup,"Av. Brasília, 2451 - São Benedito, Santa Luzia - MG, 33105-440, Brazil","637F+PV São Benedito, Santa Luzia - State of Minas Gerais, Brazil",bymoto.com.br,+55 31 2138-8555,8AM–6PM,8AM–6PM,8AM–6PM,8AM–1PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:12.813Z,
https://www.google.com/maps/place/Brilha+Ve%C3%ADculos+Ltda/data=!4m5!3m4!1s0xa6be1131681fc3:0x92a6e2a06d5902e4!8m2!3d-19.971958!4d-44.039617,Brilha Veículos Ltda,4.0,57,Used car dealer,·  In-store shopping  ·  In-store pickup,"R. Tiradentes, 1875 - Industrial, Contagem - MG, 32230-020, Brazil","2XH6+65 Industrial, Contagem - State of Minas Gerais, Brazil",brilhaveiculos.com.br,+55 31 3333-0909,8AM–6PM,8AM–6PM,8AM–6PM,8AM–2PM,Closed,8AM–6PM,8AM–6PM,Open now  8AM–6PM,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/concessionarias/@-19.9725571,-44.1170276,10.73z",2021-10-06T12:53:16.148Z,
