placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,quarta-feira,quinta-feira,sexta-feira,sábado,domingo,segunda-feira,terça-feira,currentStatus,info,imgUrl,isClaimed,query,timestamp
https://www.google.com/maps/place/Valentines's+Moda+Feminina/data=!4m5!3m4!1s0xa69a6ea76e3d53:0x1fc65d2e3d5006c6!8m2!3d-19.8895957!4d-43.9301737,Valentines's Moda Feminina,"4,7",3,Loja de Roupa,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Ilacir Pereira Lima, 551 - Silveira, Belo Horizonte - MG, 31140-540, Brasil","4369+5W Silveira, Belo Horizonte - MG, Brasil",instagram.com,+55 31 3482-1288,08:30–19:00,08:30–19:00,08:30–19:00,08:30–14:00,Fechado,08:30–19:00,08:30–19:00,Aberto agora  08:30–19:00,,https://lh6.googleusercontent.com/proxy/IjHoZowjQkrvF_N0_dTx95vN8XnnOH-Nwjyl3qvRPx3swys2KZOLRqGJ9TFmWBExA8Ti_avNfvKNaEhRY3alWyp08J3D2sRxwMCWVsg04phZf7CCdatr8MAl42iPZAgDgPoXQ3cylbDamKqOi0ra648JZy5pGJ1fz2Paeb9I7S-c=w408-h306-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:16.339Z
https://www.google.com/maps/place/Stop+20+Moda+Feminina/data=!4m5!3m4!1s0xa69a1de84e279f:0xd151cd8cf8163bbc!8m2!3d-19.9122309!4d-43.9289962,Stop 20 Moda Feminina,"4,0",15,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"R. Pouso Alegre, 1090 - Horto, Belo Horizonte - MG, 31015-184, Brasil","33QC+4C Horto, Belo Horizonte - MG, Brasil",,+55 31 3515-5810,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh5.googleusercontent.com/p/AF1QipMMxV5eJV1m4wViql8hyzGE9olS2twzzTz9Zgbd=w408-h725-k-no,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:19.622Z
https://www.google.com/maps/place/Bruethi+Moda+Feminina+Autorizada+Patoge/data=!4m5!3m4!1s0xa69168ff0cf287:0x1650dff776007381!8m2!3d-19.8710991!4d-43.9831044,Bruethi Moda Feminina Autorizada Patoge,"5,0",3,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"R. Monteiro Lobato, 75 - 4 - Ouro Preto, Belo Horizonte - MG, 31310-530, Brasil","42H8+HQ Ouro Preto, Belo Horizonte - MG, Brasil",,+55 31 3441-5090,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPRpPd8BNc7z_vriyvjQl6dqz_ZKwDg9OElh8Dn=w408-h240-k-no-pi1.5854832-ya59.995605-ro2.3943193-fo100,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:22.552Z
https://www.google.com/maps/place/Bazzar+Moda+Feminina/data=!4m5!3m4!1s0xa69a8ae31a6be5:0x3b62e79fae4949e!8m2!3d-19.8743408!4d-43.9256647,Bazzar Moda Feminina,"4,0",77,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"Av. Cristiano Machado, 400 - 216 - União, Belo Horizonte - MG, 31910-900, Brasil","43GF+7P União, Belo Horizonte - MG, Brasil",,+55 31 3424-4300,10:00–22:00,10:00–22:00,10:00–22:00,10:00–22:00,14:00–20:00,10:00–22:00,10:00–22:00,Fechado  Abre às 10:00,,https://lh4.googleusercontent.com/proxy/IIZzfncQdQS5brU7ihoR-kOoEzitPWDMhcMnDI3vNtcNGzJ419hHODNmqUo2v4xOVQwPxbV8eyGzj5X3HqMa1aNdGOqrNs1vMnbWC485mzrz0v0v4KnFc7FIEY0_gXdjTZmJmBJadAHNnjuD-O5iHJPmSkCIUWAIEBnnL659CtXN=w408-h306-k-no,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:25.864Z
https://www.google.com/maps/place/Flor+d'Menina+-+Moda+Feminina/data=!4m5!3m4!1s0xa699e3588eaf73:0x96d949968068f449!8m2!3d-19.920616!4d-43.938922,Flor d'Menina - Moda Feminina,"4,5",30,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Rio de Janeiro, 731 - Centro, Belo Horizonte - MG, 30160-041, Brasil","33H6+QC Centro, Belo Horizonte - MG, Brasil",,+55 31 3214-1922,09:00–19:45,09:00–19:45,09:00–19:45,09:00–15:45,Fechado,09:00–19:45,09:00–19:45,Aberto agora  09:00–19:45,,https://lh5.googleusercontent.com/p/AF1QipMTQSx1Owt7o589GQL4s9brNfvevdkOwybYcj81=w408-h472-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:28.766Z
https://www.google.com/maps/place/Moren%C3%AA+Moda+Feminina/data=!4m5!3m4!1s0xa699e3106ad04b:0x2eed471853e01d90!8m2!3d-19.9210336!4d-43.9406656,Morenê Moda Feminina,"4,3",125,Loja de Roupa,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. São Paulo, 866 - Centro, Belo Horizonte - MG, 31170-131, Brasil","33H5+HP Centro, Belo Horizonte - MG, Brasil",morene.com.br,+55 31 98390-9486,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,10:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:32.418Z
https://www.google.com/maps/place/S%C3%B3+Dellas+-+Revendedora+Oficial+Patog%C3%AA/data=!4m5!3m4!1s0xa699e35fd2cebb:0xbc1de52a76557c13!8m2!3d-19.9210527!4d-43.9390509,Só Dellas - Revendedora Oficial Patogê,"4,2",47,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Rio de Janeiro, 773 - Centro, Belo Horizonte - MG, 30160-041, Brasil","33H6+H9 Centro, Belo Horizonte - MG, Brasil",,+55 31 2510-5966,09:00–19:45,09:00–19:45,09:00–19:45,09:00–15:45,Fechado,09:00–19:45,09:00–19:45,Aberto agora  09:00–19:45,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:35.210Z
https://www.google.com/maps/place/Guilhermina+Moda+Feminina+-+Rua+Araguari/data=!4m5!3m4!1s0xa6975c07650d97:0xa442f1f7caef9519!8m2!3d-19.9215512!4d-43.9487886,Guilhermina Moda Feminina - Rua Araguari,"4,7",3,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Araguari, 393 - Barro Preto, Belo Horizonte - MG, 30190-110, Brasil","33H2+9F Barro Preto, Belo Horizonte - MG, Brasil",,+55 31 3166-0134,08:30–19:00,08:30–19:00,08:30–19:00,09:00–14:00,Fechado,08:30–19:00,08:30–19:00,Aberto agora  08:30–19:00,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:38.099Z
https://www.google.com/maps/place/SHOWROOM+ALLMA+FOR+US/data=!4m5!3m4!1s0xa6971211c38139:0xf38f9745bb26db6e!8m2!3d-19.9293738!4d-43.9668158,SHOWROOM ALLMA FOR US,"4,8",35,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Aristóteles Caldeira, 292 - Prado, Belo Horizonte - MG, 30411-225, Brasil","32CM+77 Prado, Belo Horizonte - MG, Brasil",,+55 31 2510-8402,08:00–18:00,08:00–18:00,08:00–18:00,Fechado,Fechado,08:00–18:00,08:00–18:00,Aberto agora  08:00–18:00,,https://lh5.googleusercontent.com/p/AF1QipOP78PpdqgMq5gufVFb0BImyBUD1dFZ0XFx-q9I=w408-h326-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:41.181Z
https://www.google.com/maps/place/Dulci's+Moda+Feminina/data=!4m5!3m4!1s0xa69786683d05cd:0xa57a80e6e316e6fb!8m2!3d-19.9592011!4d-43.9967494,Dulci's Moda Feminina,"5,0",1,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"Av. Teresa Cristina, 9678 - Vista Alegre, Belo Horizonte - MG, 30514-054, Brasil","22R3+88 Vista Alegre, Belo Horizonte - MG, Brasil",,+55 31 99538-6537,09:00–19:00,09:00–19:00,09:00–19:00,09:00–16:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:44.202Z
"https://www.google.com/maps/place/Lamounier+modas+feminina,masculina+e+infantil+compre+pra+vc+e+sua+fam%C3%ADlia!!!/data=!4m5!3m4!1s0xa6962f82a454b3:0xcf2d67b861a0d23c!8m2!3d-19.9745402!4d-43.9957431","Lamounier modas feminina,masculina e infantil compre pra vc e sua família!!!","4,8",9,Loja de Roupa,·  Compras na loja  ·  Retirada na porta  ·  Entrega,"R. Joel José de Carvalho, 490 - Novo das Indústrias, Belo Horizonte - MG, 30610-495, Brasil","22G3+5P Novo das Indústrias, Belo Horizonte - MG, Brasil",,+55 31 97120-5989,10:00–19:00,10:00–19:00,10:00–19:00,10:00–18:00,Fechado,10:00–19:00,10:00–19:00,Fechado  Abre às 10:00,Empresa amiga da comunidade LGBTQ+,https://lh5.googleusercontent.com/p/AF1QipMkwfd_xoCe-eNi3R6uZNJJHIATR59M3sfEgw4g=w408-h501-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:47.147Z
https://www.google.com/maps/place/Bonita+Modas/data=!4m5!3m4!1s0xa6975be44300bb:0x98cc45f5838c7045!8m2!3d-19.920741!4d-43.9488299,Bonita Modas,"4,5",4,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Araguari, 302 - Barro Preto, Belo Horizonte - MG, 30190-110, Brasil","33H2+PF Barro Preto, Belo Horizonte - MG, Brasil",instagram.com,+55 31 3166-1873,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9eds9WwC8br277eTL0sYFg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=245.66911&pitch=0&thumbfov=100,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:49.933Z
https://www.google.com/maps/place/Hering/data=!4m5!3m4!1s0xa6be098c81d547:0x9df796718f1db120!8m2!3d-19.9744757!4d-44.0214045,Hering,"4,5",93,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"Av. Afonso Vaz de Melo, 640 - Barreiro, Belo Horizonte - MG, 30640-070, Brasil","2XGH+6C Barreiro, Belo Horizonte - MG, Brasil",hering.com.br,+55 31 98480-5433,10:00–19:00,10:00–19:00,10:00–19:00,10:00–15:00,Fechado,10:00–19:00,10:00–19:00,Fechado  Abre às 10:00,,https://lh5.googleusercontent.com/p/AF1QipOCF2COLdluzbl34QaJu44KmtX3b0HSvWLMrq7P=w408-h544-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:25:55.398Z
"https://www.google.com/maps/place/Virtut+Loja,+Moda+Feminina,+Patoge,+Farm,+Festa./data=!4m5!3m4!1s0xa6977295319e11:0x98365d3714730972!8m2!3d-19.9328769!4d-43.9614549","Virtut Loja, Moda Feminina, Patoge, Farm, Festa.","4,6",35,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"R. Gen. Andrade Neves, 267 - Gutierrez, Belo Horizonte - MG, 30441-011, Brasil","328Q+RC Gutierrez, Belo Horizonte - MG, Brasil",virtut.com.br,+55 31 2512-4070,09:00–19:00,09:00–19:00,09:00–19:00,09:00–15:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh5.googleusercontent.com/p/AF1QipMk_4lyVjUYKi758ywXqhoUE7S0IrodTxSZ2ci9=w408-h544-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:01.032Z
https://www.google.com/maps/place/Urbana+BH+Modas+Plus+Size/data=!4m5!3m4!1s0xa6973b1aacb6d3:0x1aa296d78bb9a234!8m2!3d-19.9276659!4d-43.9640868,Urbana BH Modas Plus Size,"5,0",5,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"Rua Cura D'Ars, 587 - Prado, Belo Horizonte - MG, 30411-197, Brasil","32CP+W9 Prado, Belo Horizonte - MG, Brasil",,+55 31 2514-9266,08:00–18:00,08:00–18:00,08:00–17:00,Fechado,Fechado,08:00–18:00,08:00–18:00,Aberto agora  08:00–18:00,,https://lh5.googleusercontent.com/p/AF1QipPltrqXsEG1QAKIYlUK5V0Zfxj9GgKbN70OCqZg=w408-h544-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:03.971Z
https://www.google.com/maps/place/Betina+Modas/data=!4m5!3m4!1s0xa699e40c48b077:0xdf79a3e49a79e9da!8m2!3d-19.9232221!4d-43.9386398,Betina Modas,"4,3",33,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"Rua dos Goitacazes, 163 - Centro, Belo Horizonte - MG, 30190-051, Brasil","33G6+PG Centro, Belo Horizonte - MG, Brasil",betina.com.br,+55 31 3274-5199,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh3.googleusercontent.com/proxy/rj44irJZ_5R4gQAU-JBhy7cTndka_zKJHN6LW-rE8BoAReOsVgVh-M0EdRsZ8DDEqbBlQysMwTVd0wD5GgLz9CQcVSFOzX4zkFhk3Ddh1dngAsttTrwLYZV_sKEjilNgvvJ0d3i2VsVltcbtmGuiB_ko8yqU44mxQzXf-juiXGCE=w408-h306-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:07.030Z
https://www.google.com/maps/place/Stilus+Moda/data=!4m5!3m4!1s0xa696b9c429fe05:0x6b4c510c1e03b00!8m2!3d-19.9007731!4d-44.0041603,Stilus Moda,"4,4",271,Loja de moda feminina,·  Compras na loja  ·  Retirada na porta  ·  Entrega,"R. Ursulina de Melo, 441 - Alípio de Melo, Belo Horizonte - MG, 30820-600, Brasil","3XXW+M8 Alípio de Melo, Belo Horizonte - MG, Brasil",stilusmoda.com.br,+55 31 2515-7888,09:00–19:00,09:00–19:00,09:00–19:00,09:00–17:00,10:00–16:00,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,Empresa amiga da comunidade LGBTQ+,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:10.391Z
https://www.google.com/maps/place/Alfazema+Store/data=!4m5!3m4!1s0xa6977fc2e9a733:0xa720eab8f979fad2!8m2!3d-19.9451915!4d-43.9444565,Alfazema Store,"4,5",60,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"R. Pitangueiras, 38 - Santo Antônio, Belo Horizonte - MG, 30350-200, Brasil","3334+W6 Santo Antônio, Belo Horizonte - MG, Brasil",alfazemabh.com.br,+55 31 3344-6082,09:00–18:15,09:00–18:15,09:00–18:15,09:00–13:00,Fechado,09:00–18:15,Fechado,Aberto agora  09:00–18:15,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:13.395Z
https://www.google.com/maps/place/Drizzare/data=!4m5!3m4!1s0xa699d2ef4d0c2b:0x52d6fd81f3280dad!8m2!3d-19.9299753!4d-43.964268,Drizzare,"5,0",3,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Turfa, 877 - Prado, Belo Horizonte - MG, 30411-200, Brasil","32CP+27 Prado, Belo Horizonte - MG, Brasil",drizzare.com.br,+55 31 2535-0084,08:00–18:00,09:00–18:00,08:00–17:00,Fechado,Fechado,08:00–18:00,08:00–18:00,Aberto agora  08:00–18:00,,https://lh5.googleusercontent.com/p/AF1QipPnaTcHPxvGu9Cxz1R3cYTiysr-qisasySSMXGY=w408-h306-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:16.180Z
https://www.google.com/maps/place/Joy+Moda+Feminina/data=!4m5!3m4!1s0xa69a1ddd1c96fb:0x83cebc0b623ade47!8m2!3d-19.912499!4d-43.9294779,Joy Moda Feminina,"4,6",33,Loja de Roupa,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Pouso Alegre, 1011 - loja 105 - Floresta, Belo Horizonte - MG, 31015-215, Brasil","33QC+26 Floresta, Belo Horizonte - MG, Brasil",joymodafeminina.bagy01.app,+55 31 3421-7462,09:00–19:00,09:00–19:00,09:00–19:00,09:00–15:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh3.googleusercontent.com/proxy/i6Zd8onxJE2CNC9X-pSJhyI5djrlGX58TCOqjUixz5gxDjq6DYD96Kd5Go2wtBfjjHcCac1XYlH6BCbmy1CN8Q40pZUPK7fYWebeC_ZQZuV_K6UL9AbKH-u2fSNFYw6XRt3FOrNAvxX1FsQEIfPKSshF0-hTB4F-o257AwSVLInT=w408-h306-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:19.404Z
https://www.google.com/maps/place/Dnise+Moda+Feminina+e+Acess%C3%B3rios/data=!4m5!3m4!1s0xa69a1ccfc04207:0x66afc6e9c0237440!8m2!3d-19.9090723!4d-43.9335618,Dnise Moda Feminina e Acessórios,"4,5",37,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Machado, 138 - Floresta, Belo Horizonte - MG, 31110-080, Brasil","33R8+9H Floresta, Belo Horizonte - MG, Brasil",,+55 31 3421-0752,09:00–19:00,09:00–19:00,09:00–19:00,09:00–15:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh5.googleusercontent.com/p/AF1QipNxNiYXynLCBVLsSuzXBOnddGuApBZABNPS6hdH=w426-h240-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:22.308Z
https://www.google.com/maps/place/Ros%C3%AAh+Loja/data=!4m5!3m4!1s0xa699f12e4e76ef:0xbb3adb87f5ffbdfe!8m2!3d-19.91787!4d-43.931153,Rosêh Loja,"5,0",7,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"Av. Assis Chateaubriand, 434 - Floresta, Belo Horizonte - MG, 30150-101, Brasil","33J9+VG Floresta, Belo Horizonte - MG, Brasil",,+55 31 2514-1911,09:00–18:30,09:00–18:30,09:00–18:30,09:00–13:30,Fechado,09:00–18:30,09:00–18:30,Aberto agora  09:00–18:30,Se identifica como administrado por mulheres,https://lh5.googleusercontent.com/p/AF1QipOkuZB_6Rl5XUk1kMbi7hAxC23lw8Bl0cDAGfES=w408-h530-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:25.332Z
https://www.google.com/maps/place/Melina+Bragan%C3%A7a+Moda+Feminina/data=!4m5!3m4!1s0xa697c2cb052ddf:0x3521b9a8f0a6fc7d!8m2!3d-19.9815497!4d-43.9750018,Melina Bragança Moda Feminina,"5,0",1,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Geraldo Lúcio Vasconcelos - Buritis, Belo Horizonte - MG, 30575-859, Brasil","229F+9X Buritis, Belo Horizonte - MG, Brasil",,+55 31 99206-6878,09:30–19:30,09:30–19:30,09:30–19:30,10:00–16:00,Fechado,09:30–19:30,09:30–19:30,Fechado  Abre às 09:30,,https://www.gstatic.com/images/icons/material/system_gm/1x/restaurant_black_18dp.png,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:28.163Z
https://www.google.com/maps/place/Studio.com+Moda+Feminina/data=!4m5!3m4!1s0xa699cd4d0760a9:0xc726d164b34fd7ba!8m2!3d-19.9496504!4d-43.933445,Studio.com Moda Feminina,"4,7",10,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"Av. Uruguai, 236 - Sion, Belo Horizonte - MG, 30310-300, Brasil","3328+4J Sion, Belo Horizonte - MG, Brasil",,+55 31 99119-6458,08:00–18:00,08:00–18:00,08:00–18:00,09:00–14:00,Fechado,08:00–18:00,08:00–18:00,Aberto agora  08:00–18:00,,https://lh5.googleusercontent.com/p/AF1QipOdgWLC-D-lflG4pxMn7XINNrO670xcQHbpKqsP=w408-h544-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:30.926Z
https://www.google.com/maps/place/La+Boutique+Moda+Feminina/data=!4m5!3m4!1s0xa69957c50bc8e1:0x6a43bc7f0f7dbcc7!8m2!3d-19.9386763!4d-43.9379623,La Boutique Moda Feminina,,,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"R. Fernandes Tourinho, 468 - 19 - Funcionários, Belo Horizonte - MG, 30112-000, Brasil","3366+GR Funcionários, Belo Horizonte - MG, Brasil",instagram.com,+55 31 99169-8029,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=ddaB5CUqUqHBxpR2awivbg&cb_client=search.gws-prod.gps&w=408&h=240&yaw=26.581596&pitch=0&thumbfov=100,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:34.125Z
https://www.google.com/maps/place/Atacado+Unica+Moda/data=!4m5!3m4!1s0xa696b9c6d9e459:0xb02861f5d5e4ea!8m2!3d-19.9007504!4d-44.0041091,Atacado Unica Moda,"4,3",83,Loja de Roupa,·  Compras na loja  ·  Retirada na loja,"R. Ursulina de Melo, 441 - Alípio de Melo, Belo Horizonte - MG, 30820-600, Brasil","3XXW+M9 Alípio de Melo, Belo Horizonte - MG, Brasil",atacadounicamoda.com.br,+55 31 2515-7888,09:00–19:00,09:00–19:00,09:00–19:00,10:00–17:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh5.googleusercontent.com/p/AF1QipMndqSuW7Td9zFWXSKbS71ouZ3ZxPfTTJV-Osxi=w442-h240-k-no,true,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:37.261Z
https://www.google.com/maps/place/Exclusiva+Moda+Feminina/data=!4m5!3m4!1s0xa69708f506bbb3:0x8734b367e5592ed8!8m2!3d-19.9357113!4d-43.9709567,Exclusiva Moda Feminina,"3,0",3,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja,"Av. Silva Lobo, 1280 - Nova Suíça, Belo Horizonte - MG, 30431-262, Brasil","327H+PJ Nova Suíça, Belo Horizonte - MG, Brasil",vitrinevirtual.net,+55 31 2512-1899,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh3.googleusercontent.com/proxy/1jBoGNaUFL3PcLvRUNbvlRjsP8WcXudXzFkWvwcEeNG8-0GLpFOgdSrAmw6MxfyNyDVwrfdE-Q4QbbrfrErDr4fN779VEPvH4ubkY7NKAmyOgBuR3ZnzIHGKsLoVuFiplVJu6FiER3YFdDwhRxG1HpsCJricBLR1rSjbSDt5TIpC=w408-h543-k-no,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:40.187Z
https://www.google.com/maps/place/Desir%C3%A9e+Moda+Feminina/data=!4m5!3m4!1s0xa6976ceb08add5:0x8fac1a9a5056b6a2!8m2!3d-19.9282637!4d-43.9614585,Desirée Moda Feminina,"4,8",12,Confecção,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"R. Chapecó, 552 - Prado, Belo Horizonte - MG, 30410-070, Brasil","32CQ+MC Prado, Belo Horizonte - MG, Brasil",desireeconfeccao.com.br,+55 31 3347-3925,08:00–18:00,08:00–18:00,08:00–17:00,Fechado,Fechado,08:00–18:00,08:00–18:00,Aberto agora  08:00–18:00,,https://lh5.googleusercontent.com/p/AF1QipPdc-zpf6rlqsxbGU0Q9zDyGLxM78rQ_3HTav1X=w408-h720-k-no,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:42.978Z
https://www.google.com/maps/place/Loja+Maricota+BH/data=!4m5!3m4!1s0xa699e314855555:0xde51751482586862!8m2!3d-19.9209125!4d-43.9402141,Loja Maricota BH,"5,0",2,Loja de moda feminina,·  Compras na loja  ·  Retirada na loja  ·  Entrega,"Rua dos Tupis, 322 - Loja L11/L13 - Centro, Belo Horizonte - MG, 30190-060, Brasil","33H5+JW Centro, Belo Horizonte - MG, Brasil",maricotaloja.com.br,+55 31 97151-6274,09:00–19:00,09:00–19:00,09:00–19:00,09:00–14:00,Fechado,09:00–19:00,09:00–19:00,Aberto agora  09:00–19:00,,https://lh5.googleusercontent.com/p/AF1QipPdYoPILI7vUYgCvege8Yr8kdHymxNy1eOfrb2l=w408-h306-k-no,false,"https://www.google.com/maps/search/moda+feminina+belo+horizonte/@-19.9847701,-44.0335663,12z/data=!3m1!4b1",2021-10-06T12:26:45.919Z
